receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler,scenario
baseline_ddcpe_ls_lmmse,12.0,0.0,0.0,0.0117461838217423,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,13.0,0.0,0.0,0.0101078962552492,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
baseline_ddcpe_ls_lmmse,14.0,0.0,0.0,0.0088224226747115,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,0.0,0.1630279925442481,1.0,0.0178433853507158,22052194,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,1.0,0.1397651849791061,1.0,0.0140815500235476,18905520,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,2.0,0.1117638358774111,1.0,0.0112591733413864,15117881,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,3.0,0.063156246214874,0.9806315104166666,0.0090930929763999,8542912,135266304,24100,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,4.0,0.0104503261950588,0.2568766276041667,0.0074354995940666,1413577,135266304,6313,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,5.0,0.0011202568231627,0.0277506510416666,0.0061296909661905,151533,135266304,682,24576,256,True,True,twc_mild_dmrsrich
upair5g_lmmse,6.0,0.000104985728882,0.0029847182425978,0.0050978461096335,19360,184406016,100,33504,349,True,True,twc_mild_dmrsrich
upair5g_lmmse,7.0,8.557193963102593e-06,0.000244140625,0.0042641534826088,4630,541065216,24,98304,1024,True,True,twc_mild_dmrsrich
upair5g_lmmse,8.0,3.2047892725744915e-06,4.069010416666666e-05,0.0035942268802955,1734,541065216,4,98304,1024,True,False,twc_mild_dmrsrich
upair5g_lmmse,9.0,0.0,0.0,0.0030558349424154,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,10.0,0.0,0.0,0.0026162963520164,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,11.0,0.0,0.0,0.0022527152070779,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,12.0,0.0,0.0,0.0019594396595721,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,13.0,0.0,0.0,0.0017111892460661,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
upair5g_lmmse,14.0,0.0,0.0,0.001509302451609,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,0.0,0.1580116582471271,1.0,0.0,21373653,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,1.0,0.1338757137919581,1.0,0.0,18108873,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,2.0,0.1022923639578412,1.0,0.0,13836710,135266304,24576,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,3.0,0.0424313138621722,0.8357340494791666,0.0,5739527,135266304,20539,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,4.0,0.0052315541940142,0.1383463541666666,0.0,707653,135266304,3400,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,5.0,0.0005081827326338,0.0142822265625,0.0,68740,135266304,351,24576,256,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,6.0,4.542693444448146e-05,0.001402817574021,0.0,8377,184406016,47,33504,349,True,True,twc_mild_dmrsrich
perfect_csi_lmmse,7.0,3.847964974336846e-06,0.0001017252604166,0.0,2082,541065216,10,98304,1024,True,False,twc_mild_dmrsrich
perfect_csi_lmmse,8.0,2.289927282998728e-06,4.069010416666666e-05,0.0,1239,541065216,4,98304,1024,True,False,twc_mild_dmrsrich
perfect_csi_lmmse,9.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,10.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,11.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,12.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
perfect_csi_lmmse,14.0,0.0,0.0,0.0,0,541065216,0,98304,1024,False,False,twc_mild_dmrsrich
